# Z0.004Y0.256O_IN0.0OUTA1.74_F71_M4.80.UNF 
# M=4.8, Z=0.004, Y=0.256, omega_i=0.0 
                MASS                 AGE               Dtime               LOG_L              LOG_TE               RSTAR                CONV               QSCHW                QHEL              QCAROX              LOG_Tc             LOG_RHc              LOG_Pc               PSI_C              G1_AVG                XCEN               XHE3C                YCEN              XC_CEN              XN_CEN              XO_CEN             XNE_CEN             XMG_CEN           XSI28_CEN            XS32_CEN           XAR36_CEN           XCA40_CEN           XTI44_CEN                RATE                Xsup                Ysup               XCsup             XC13sup               XNsup               XOsup             XO18sup              XNEsup              XMGsup          POLRAD_ENV           EQRAD_ENV             OMG_ENV         ANG_VEL_ENV          TANVEL_ENV         TOT_INERTIA          TOT_ANGMOM        TOT_MOM_LOST              R_CONV                RHEL             R_CAROX         INERTIA_HEL          ANGMOM_HEL       INERTIA_CAROX        ANGMOM_CAROX                TMAX              RHTMAX               QTMAX                LNUC                  LX                  LY                  LC              LNEUTR              L_GRAV               L_ACC               Q_CNV            DPTH_CNV         INERTIA_CNV          ANGMOM_CNV             TCNV_YR              T20L10             RH20L10              P20L10             TE20L10              R20L10                MU20             T2_3L10            RH2_3L10             P2_3L10            TE2_3L10             R2_3L10               MU2_3
    4.8000000000e+00    1.0533468655e+02    1.0523468655e+02    2.8203675654e+00    3.6807403306e+00    2.5989383737e+12    9.8000000000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9829200536e+00   -3.0660201783e+00    1.1064568800e+01   -9.2298051608e+00    1.6500875457e+00    7.3996188644e-01    2.3166402560e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.5989383737e+12    2.5989383737e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1813274868e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9829200536e+00   -3.0660201783e+00    0.0000000000e+00    1.0849179418e-16    1.0849179418e-16    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.8362332846e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01    0.0000000000e+00    3.8805124683e+00   -7.4815370159e+00    4.2247869860e+00    3.6809080005e+00    1.2414460642e+01    1.2416971117e+00    3.6820525276e+00   -7.5053610441e+00    3.9981999364e+00    3.6807372110e+00    1.2414802221e+01    1.2525498172e+00
    4.8000000000e+00    2.2372370892e+02    1.1838902237e+02    2.8186157491e+00    3.6808755278e+00    2.5920876268e+12    9.8000000000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9840190641e+00   -3.0627186451e+00    1.1068970874e+01   -9.2259967028e+00    1.6500889645e+00    7.3996188604e-01    2.3167604279e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.5920876268e+12    2.5920876268e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1753597957e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9840190641e+00   -3.0627186451e+00    0.0000000000e+00    1.1295252572e-16    1.1295252572e-16    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.7190557583e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01    0.0000000000e+00    3.8805436260e+00   -7.4806852100e+00    4.2256688246e+00    3.6810426372e+00    1.2413315460e+01    1.2419504343e+00    3.6819414150e+00   -7.5050279651e+00    3.9984206868e+00    3.6808727937e+00    1.2413655147e+01    1.2526025122e+00
    4.8000000000e+00    3.5691135908e+02    1.3318765017e+02    2.8135531963e+00    3.6812649332e+00    2.5724064615e+12    9.8000000000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9872932068e+00   -3.0528938002e+00    1.1082070499e+01   -9.2146816748e+00    1.6500928619e+00    7.3996188597e-01    2.3167806528e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.5724064615e+12    2.5724064615e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1577672384e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9872932068e+00   -3.0528938002e+00    0.0000000000e+00    1.2766037003e-16    1.2766037003e-16    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    7.3362378140e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01    0.0000000000e+00    3.8806494095e+00   -7.4782249200e+00    4.2282337831e+00    3.6814304397e+00    1.2410008579e+01    1.2426967121e+00    3.6817535141e+00   -7.5037206807e+00    3.9995359510e+00    3.6812633039e+00    1.2410342850e+01    1.2527567554e+00
    4.8000000000e+00    5.0674746552e+02    1.4983610644e+02    2.8066538777e+00    3.6817894264e+00    2.5458976847e+12    9.8000000000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9917201730e+00   -3.0396118432e+00    1.1099780620e+01   -9.1993872023e+00    1.6500979492e+00    7.3996188585e-01    2.3168169875e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.5458976847e+12    2.5458976847e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1343995148e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9917201730e+00   -3.0396118432e+00    0.0000000000e+00    1.5040060647e-16    1.5040060647e-16    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.0502577631e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01    0.0000000000e+00    3.8808306917e+00   -7.4748588063e+00    4.2317842953e+00    3.6819528045e+00    1.2405514190e+01    1.2437241991e+00    3.6818139788e+00   -7.5010869968e+00    4.0022261839e+00    3.6817892867e+00    1.2405841225e+01    1.2529726101e+00
    4.8000000000e+00    6.7531308526e+02    1.6856561974e+02    2.7985918538e+00    3.6824009356e+00    2.5152833487e+12    9.8000000000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9968924905e+00   -3.0240942266e+00    1.1120471679e+01   -9.1815194891e+00    1.6501036437e+00    7.3996188567e-01    2.3168716154e-05    2.5597683360e-01    7.1926088199e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.5152833487e+12    2.5152833487e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1076947633e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9968924905e+00   -3.0240942266e+00    0.0000000000e+00    1.8193009564e-16    1.8193009564e-16    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.6898494925e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01    0.0000000000e+00    3.8810932499e+00   -7.4709172817e+00    4.2359979703e+00    3.6825618835e+00    1.2400265020e+01    1.2449683055e+00    3.6857963365e+00   -7.4875023938e+00    4.0198218581e+00    3.6824024203e+00    1.2400583946e+01    1.2528007242e+00
    4.8000000000e+00    8.6413888777e+02    1.8882580251e+02    2.7896398760e+00    3.6830788960e+00    2.4817327165e+12    9.8000000000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0026321840e+00   -3.0068752543e+00    1.1143431898e+01   -9.1616933736e+00    1.6501096833e+00    7.3996188541e-01    2.3169494601e-05    2.5597683360e-01    7.1926088199e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440001e-05    1.9232020000e-05    1.7600452000e-05    9.6089920001e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.4817327165e+12    2.4817327165e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0787962336e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0026321840e+00   -3.0068752543e+00    0.0000000000e+00    2.2484116441e-16    2.2484116441e-16    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9290502576e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01    0.0000000000e+00    3.8814137669e+00   -7.4666339303e+00    4.2406161370e+00    3.6832372075e+00    1.2394438383e+01    1.2464018089e+00    3.6835889597e+00   -7.4902502333e+00    4.0148427329e+00    3.6830772726e+00    1.2394758253e+01    1.2527353252e+00
    4.8000000000e+00    1.0640177576e+03    1.9987886978e+02    2.7803995527e+00    3.6837746582e+00    2.4476162049e+12    9.8000000000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0085521984e+00   -2.9891147577e+00    1.1167113566e+01   -9.1412437499e+00    1.6501156252e+00    7.3996188512e-01    2.3170381123e-05    2.5597683360e-01    7.1926088199e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440001e-05    1.9232020000e-05    1.7600452000e-05    9.6089920001e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.4476162049e+12    2.4476162049e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0497794778e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0085521984e+00   -2.9891147577e+00    0.0000000000e+00    2.7892124022e-16    2.7892124022e-16    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0018864524e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01    0.0000000000e+00    3.8818510600e+00   -7.4622394779e+00    4.2454734441e+00    3.6839303575e+00    1.2388431921e+01    1.2478843538e+00    3.6844616097e+00   -7.4845837884e+00    4.0213950777e+00    3.6837749483e+00    1.2388742740e+01    1.2523301749e+00
    4.8000000000e+00    1.2721129700e+03    2.0809521240e+02    2.7710855033e+00    3.6844765016e+00    2.4136962100e+12    9.8000000000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0145221434e+00   -2.9712042592e+00    1.1190995137e+01   -9.1206212034e+00    1.6501213664e+00    7.3996188476e-01    2.3171464711e-05    2.5597683360e-01    7.1926088199e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440001e-05    1.9232020000e-05    1.7600452000e-05    9.6089920001e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.4136962100e+12    2.4136962100e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0213083191e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0145221434e+00   -2.9712042592e+00    0.0000000000e+00    3.4632644197e-16    3.4632644197e-16    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0052618898e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01    0.0000000000e+00    3.8823112697e+00   -7.4578090234e+00    4.2503886331e+00    3.6846296068e+00    1.2382376398e+01    1.2494906827e+00    3.6856506210e+00   -7.4781504378e+00    4.0290094393e+00    3.6844737794e+00    1.2382688053e+01    1.2525348016e+00
    4.8000000000e+00    1.4878709633e+03    2.1575799339e+02    2.7617348126e+00    3.6851773977e+00    2.3801562653e+12    9.8000000000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0205072746e+00   -2.9532487153e+00    1.1214937050e+01   -9.0999473929e+00    1.6501268576e+00    7.3996188430e-01    2.3172822820e-05    2.5597683360e-01    7.1926088199e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440001e-05    1.9232020000e-05    1.7600452000e-05    9.6089920001e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.3801562653e+12    2.3801562653e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9354003665e+57    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0205072746e+00   -2.9532487153e+00    0.0000000000e+00    3.4433522066e-04    3.4433522066e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0069391717e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01    0.0000000000e+00    3.8828474894e+00   -7.4533982844e+00    4.2553607120e+00    3.6853280343e+00    1.2376304198e+01    1.2510086188e+00    3.6853787576e+00   -7.4754554619e+00    4.0314254484e+00    3.6851765899e+00    1.2376607087e+01    1.2528456148e+00
    4.8000000000e+00    1.7111200428e+03    2.2324907944e+02    2.7523948996e+00    3.6858762732e+00    2.3471333451e+12    9.8000000000e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0264850541e+00   -2.9353152790e+00    1.1238849314e+01   -9.0792994071e+00    1.6501321014e+00    7.3996188160e-01    2.3180945959e-05    2.5597683360e-01    7.1926088200e-04    1.9404596159e-04    1.7598808535e-03    4.0388508336e-04    1.7717828001e-04    1.9099296001e-04    8.8870440003e-05    1.9232020001e-05    1.7600452000e-05    9.6089920003e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.3471333451e+12    2.3471333451e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.6655957117e+57    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0264850541e+00   -2.9353152790e+00    0.0000000000e+00    4.3267128316e-04    4.3267128316e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0068499571e+00    0.0000000000e+00    9.9726564119e-01    1.2336659364e+01    5.7985219620e+01   -3.3000000000e+01   -3.0644566882e-01    3.8832992376e+00   -7.4489199665e+00    4.2603087816e+00    3.6860244203e+00    1.2370241469e+01    1.2410219689e+00    3.6883588875e+00   -7.4642659990e+00    4.0456292164e+00    3.6858772741e+00    1.2370535762e+01    1.2526040458e+00
