# Z0.004Y0.256O_IN0.0OUTA1.74_F71_M9.20.UNF 
# M=9.2, Z=0.004, Y=0.256, omega_i=0.0 
                MASS                 AGE               Dtime               LOG_L              LOG_TE               RSTAR                CONV               QSCHW                QHEL              QCAROX              LOG_Tc             LOG_RHc              LOG_Pc               PSI_C              G1_AVG                XCEN               XHE3C                YCEN              XC_CEN              XN_CEN              XO_CEN             XNE_CEN             XMG_CEN           XSI28_CEN            XS32_CEN           XAR36_CEN           XCA40_CEN           XTI44_CEN                RATE                Xsup                Ysup               XCsup             XC13sup               XNsup               XOsup             XO18sup              XNEsup              XMGsup          POLRAD_ENV           EQRAD_ENV             OMG_ENV         ANG_VEL_ENV          TANVEL_ENV         TOT_INERTIA          TOT_ANGMOM        TOT_MOM_LOST              R_CONV                RHEL             R_CAROX         INERTIA_HEL          ANGMOM_HEL       INERTIA_CAROX        ANGMOM_CAROX                TMAX              RHTMAX               QTMAX                LNUC                  LX                  LY                  LC              LNEUTR              L_GRAV               L_ACC               Q_CNV            DPTH_CNV         INERTIA_CNV          ANGMOM_CNV             TCNV_YR              T20L10             RH20L10              P20L10             TE20L10              R20L10                MU20             T2_3L10            RH2_3L10             P2_3L10            TE2_3L10             R2_3L10               MU2_3
    9.2000000000e+00    8.7981083844e+01    8.7881083844e+01    3.3354285414e+00    3.6797667145e+00    4.7236063930e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9790199569e+00   -3.4710455842e+00    1.0667605344e+01   -1.0148911835e+01    1.6217708234e+00    7.3996188644e-01    2.3166402560e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.7236063930e+12    4.7236063930e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    7.3798986492e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9790199569e+00   -3.4710455842e+00    0.0000000000e+00    2.6255706982e-17    2.6255706982e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.5537776412e-01    0.0000000000e+00    8.2124481392e-01    1.2514205910e+01    5.8853662976e+01   -3.3000000000e+01   -1.9019426437e-01    3.8808983778e+00   -7.6253186217e+00    4.0822497219e+00    3.6799160137e+00    1.2673975103e+01    1.2457813420e+00    3.6805197214e+00   -7.6363774089e+00    3.8657011972e+00    3.6797646380e+00    1.2674277855e+01    1.2526325541e+00
    9.2000000000e+00    1.8684730317e+02    9.8866219325e+01    3.3327212149e+00    3.6799854105e+00    4.7041660834e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9802206793e+00   -3.4647456441e+00    1.0674986057e+01   -1.0138550103e+01    1.6217662749e+00    7.3996188632e-01    2.3166756269e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.7041660834e+12    4.7041660834e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    7.2908776317e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9802206793e+00   -3.4647456441e+00    0.0000000000e+00    2.7914098283e-17    2.7914098283e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.1695486891e-01    0.0000000000e+00    8.2124481392e-01    1.2512418769e+01    5.8848342425e+01   -3.3000000000e+01   -1.8511327715e-01    3.8810409387e+00   -7.6240735716e+00    4.0836482314e+00    3.6801339412e+00    1.2672185585e+01    1.2463764426e+00    3.6804648643e+00   -7.6355745438e+00    3.8664471941e+00    3.6799838790e+00    1.2672485710e+01    1.2526995575e+00
    9.2000000000e+00    2.9807179991e+02    1.1122449674e+02    3.3264129847e+00    3.6805339010e+00    4.6583439355e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9838419416e+00   -3.4485333777e+00    1.0694581539e+01   -1.0113726839e+01    1.6217831238e+00    7.3996188630e-01    2.3166819872e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.6583439355e+12    4.6583439355e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    7.1104062422e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9838419416e+00   -3.4485333777e+00    0.0000000000e+00    3.2710697988e-17    3.2710697988e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    7.5338828789e-01    0.0000000000e+00    8.2124481392e-01    1.2508461872e+01    5.8837431142e+01   -3.3000000000e+01   -1.8297700199e-01    3.8814417283e+00   -7.6212725111e+00    4.0868843833e+00    3.6806805899e+00    1.2667938173e+01    1.2479814637e+00    3.6806054793e+00   -7.6330938993e+00    3.8690652538e+00    3.6805335489e+00    1.2668232255e+01    1.2528485557e+00
    9.2000000000e+00    4.2319935874e+02    1.2512755883e+02    3.3182876975e+00    3.6812413628e+00    4.5999592361e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9887491583e+00   -3.4272250058e+00    1.0720507561e+01   -1.0081611229e+01    1.6218121684e+00    7.3996188626e-01    2.3166940926e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.5999592361e+12    4.5999592361e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.8873287337e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9887491583e+00   -3.4272250058e+00    0.0000000000e+00    4.0259149603e-17    4.0259149603e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.0991486620e-01    0.0000000000e+00    8.1293030465e-01    1.2499806136e+01    5.8822263802e+01   -3.3000000000e+01   -1.8147045332e-01    3.8820545554e+00   -7.6176938069e+00    4.0911261825e+00    3.6813857481e+00    1.2662465213e+01    1.2501292382e+00    3.6838436673e+00   -7.6218050816e+00    3.8836256436e+00    3.6812424325e+00    1.2662751844e+01    1.2526193115e+00
    9.2000000000e+00    5.6276199146e+02    1.3956263272e+02    3.3091947315e+00    3.6820539380e+00    4.5350528201e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9944927330e+00   -3.4028258412e+00    1.0750340407e+01   -1.0045266402e+01    1.6218568366e+00    7.3996188620e-01    2.3167124022e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.5350528201e+12    4.5350528201e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.6636197010e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9944927330e+00   -3.4028258412e+00    0.0000000000e+00    5.0958096156e-17    5.0958096156e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.6880169255e-01    0.0000000000e+00    7.9655296902e-01    1.2487185471e+01    5.8805226630e+01   -3.3000000000e+01   -1.9863264369e-01    3.8827437395e+00   -7.6136974686e+00    4.0958592535e+00    3.6821958142e+00    1.2656298597e+01    1.2386539248e+00    3.6828596572e+00   -7.6214724521e+00    3.8829472712e+00    3.6820518498e+00    1.2656586526e+01    1.2525996183e+00
    9.2000000000e+00    7.0928539253e+02    1.4652340107e+02    3.2999453630e+00    3.6828824952e+00    4.4699282406e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0005456914e+00   -3.3775469204e+00    1.0781369134e+01   -1.0007964749e+01    1.6219133560e+00    7.3996188613e-01    2.3167339732e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.4699282406e+12    4.4699282406e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.4555282238e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0005456914e+00   -3.3775469204e+00    0.0000000000e+00    6.4952335223e-17    6.4952335223e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9163347655e-01    0.0000000000e+00    7.8848844680e-01    1.2478213161e+01    5.8790123994e+01   -3.3000000000e+01   -1.9663107225e-01    3.8827309546e+00   -7.6093344761e+00    4.1001867512e+00    3.6830214240e+00    1.2650022694e+01    1.2409972388e+00    3.6829886604e+00   -7.6180876250e+00    3.8864560115e+00    3.6828820196e+00    1.2650301502e+01    1.2528192140e+00
    9.2000000000e+00    8.6175433898e+02    1.5246894645e+02    3.2908092502e+00    3.6837201330e+00    4.4061291116e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0067606358e+00   -3.3519374614e+00    1.0812901190e+01   -9.9704622548e+00    1.6219756103e+00    7.3996188603e-01    2.3167620898e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.4061291116e+12    4.4061291116e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2522461833e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0067606358e+00   -3.3519374614e+00    0.0000000000e+00    8.3010887957e-17    8.3010887957e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0007023909e+00    0.0000000000e+00    7.7211731737e-01    1.2465935777e+01    5.8773396481e+01   -3.3000000000e+01   -2.0342187929e-01    3.8830384155e+00   -7.6051719092e+00    4.1046771620e+00    3.6838563497e+00    1.2643784786e+01    1.2433033700e+00    3.6862401562e+00   -7.6067230544e+00    3.9011061829e+00    3.6837211133e+00    1.2644055259e+01    1.2525764261e+00
    9.2000000000e+00    1.0214318194e+03    1.5967748042e+02    3.2817490547e+00    3.6845599607e+00    4.3435764107e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0131305219e+00   -3.3259600512e+00    1.0844964766e+01   -9.9326472697e+00    1.6220433112e+00    7.3996188591e-01    2.3168003537e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.3435764107e+12    4.3435764107e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0536093290e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0131305219e+00   -3.3259600512e+00    0.0000000000e+00    1.0614885683e-16    1.0614885683e-16    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0040900168e+00    0.0000000000e+00    7.5561029010e-01    1.2453846075e+01    5.8756241049e+01   -3.3000000000e+01   -2.0968810202e-01    3.8834750118e+00   -7.6011908581e+00    4.1091318147e+00    3.6846935771e+00    1.2637580233e+01    1.2457608155e+00    3.6854499893e+00   -7.6059106795e+00    3.9011012295e+00    3.6845578165e+00    1.2637851754e+01    1.2525522318e+00
    9.2000000000e+00    1.1893908882e+03    1.6795906875e+02    3.2727567640e+00    3.6854074842e+00    4.2820947588e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0196694220e+00   -3.2995257990e+00    1.0877660590e+01   -9.8943639363e+00    1.6221163200e+00    7.3996188573e-01    2.3168524365e-05    2.5597683360e-01    7.1926088199e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.2820947588e+12    4.2820947588e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8590325059e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0196694220e+00   -3.2995257990e+00    0.0000000000e+00    1.0978806133e-04    1.0978806133e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0059933751e+00    0.0000000000e+00    7.3945616509e-01    1.2442120582e+01    5.8738808062e+01   -3.3000000000e+01   -2.2481257005e-01    3.8841056226e+00   -7.5973594484e+00    4.1136451871e+00    3.6855386497e+00    1.2631393943e+01    1.2482515916e+00    3.6855963557e+00   -7.6026754580e+00    3.9044780807e+00    3.6854067554e+00    1.2631657731e+01    1.2527630264e+00
    9.2000000000e+00    1.3667610135e+03    1.7737012534e+02    3.2638532377e+00    3.6862655906e+00    4.2217090316e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0263833833e+00   -3.2725625195e+00    1.0911064293e+01   -9.8554675025e+00    1.6221946432e+00    7.3996188479e-01    2.3171360708e-05    2.5597683360e-01    7.1926088199e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440001e-05    1.9232020000e-05    1.7600452000e-05    9.6089920001e-07    0.0000000000e+00    7.3996188644e-01    2.5600000001e-01    7.1926088199e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745866e-06    4.0388508335e-04    1.7717828000e-04    4.2217090316e+12    4.2217090316e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.6681951407e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0263833833e+00   -3.2725625195e+00    0.0000000000e+00    1.4333718332e-04    1.4333718332e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0059291769e+00    0.0000000000e+00    7.2364739769e-01    1.2430757490e+01    5.8721084653e+01   -3.3000000000e+01   -2.2996129319e-01    3.8848977920e+00   -7.5936151398e+00    4.1182465714e+00    3.6863944585e+00    1.2625230562e+01    1.2507891393e+00    3.6877982582e+00   -7.5943370167e+00    3.9150477518e+00    3.6862661544e+00    1.2625487170e+01    1.2523909426e+00
