# Z0.004Y0.256O_IN0.0OUTA1.74_F71_M8.80.UNF 
# M=8.8, Z=0.004, Y=0.256, omega_i=0.0 
                MASS                 AGE               Dtime               LOG_L              LOG_TE               RSTAR                CONV               QSCHW                QHEL              QCAROX              LOG_Tc             LOG_RHc              LOG_Pc               PSI_C              G1_AVG                XCEN               XHE3C                YCEN              XC_CEN              XN_CEN              XO_CEN             XNE_CEN             XMG_CEN           XSI28_CEN            XS32_CEN           XAR36_CEN           XCA40_CEN           XTI44_CEN                RATE                Xsup                Ysup               XCsup             XC13sup               XNsup               XOsup             XO18sup              XNEsup              XMGsup          POLRAD_ENV           EQRAD_ENV             OMG_ENV         ANG_VEL_ENV          TANVEL_ENV         TOT_INERTIA          TOT_ANGMOM        TOT_MOM_LOST              R_CONV                RHEL             R_CAROX         INERTIA_HEL          ANGMOM_HEL       INERTIA_CAROX        ANGMOM_CAROX                TMAX              RHTMAX               QTMAX                LNUC                  LX                  LY                  LC              LNEUTR              L_GRAV               L_ACC               Q_CNV            DPTH_CNV         INERTIA_CNV          ANGMOM_CNV             TCNV_YR              T20L10             RH20L10              P20L10             TE20L10              R20L10                MU20             T2_3L10            RH2_3L10             P2_3L10            TE2_3L10             R2_3L10               MU2_3
    8.8000000000e+00    8.8089282212e+01    8.7989282212e+01    3.2937508449e+00    3.6803066899e+00    4.4911225157e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9823626567e+00   -3.4372446092e+00    1.0703702928e+01   -1.0082628780e+01    1.6243958052e+00    7.3996188644e-01    2.3166402560e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.4911225157e+12    4.4911225157e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.4246863755e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9823626567e+00   -3.4372446092e+00    0.0000000000e+00    3.2639054678e-17    3.2639054678e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.2380519474e-01    0.0000000000e+00    8.5536198676e-01    1.2506222077e+01    5.8798106928e+01   -3.3000000000e+01   -1.9296188734e-01    3.8811178030e+00   -7.6123857700e+00    4.0953498460e+00    3.6804553944e+00    1.2652057494e+01    1.2457331247e+00    3.6803632444e+00   -7.6257211790e+00    3.8761917017e+00    3.6803064017e+00    1.2652355479e+01    1.2528642146e+00
    8.8000000000e+00    1.8707722470e+02    9.8987942489e+01    3.2911879972e+00    3.6805151679e+00    4.4735935416e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9835078810e+00   -3.4313130647e+00    1.0710674114e+01   -1.0072924274e+01    1.6243940962e+00    7.3996188630e-01    2.3166822318e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088199e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745866e-06    4.0388508335e-04    1.7717828000e-04    4.4735935416e+12    4.4735935416e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3499144529e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9835078810e+00   -3.4313130647e+00    0.0000000000e+00    3.4604887350e-17    3.4604887350e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.1797452382e-01    0.0000000000e+00    8.5536198676e-01    1.2504536594e+01    5.8792989482e+01   -3.3000000000e+01   -1.8718812080e-01    3.8812514197e+00   -7.6112008731e+00    4.0966784597e+00    3.6806631388e+00    1.2650360581e+01    1.2463094876e+00    3.6810015113e+00   -7.6231201386e+00    3.8794433171e+00    3.6805153717e+00    1.2650656115e+01    1.2523420033e+00
    8.8000000000e+00    2.9843866000e+02    1.1136143530e+02    3.2851393086e+00    3.6810335633e+00    4.4319554649e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9869576331e+00   -3.4160733910e+00    1.0729157040e+01   -1.0049747367e+01    1.6244108160e+00    7.3996188628e-01    2.3166896583e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.4319554649e+12    4.4319554649e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.1990839257e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9869576331e+00   -3.4160733910e+00    0.0000000000e+00    4.0207396490e-17    4.0207396490e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    7.5409376500e-01    0.0000000000e+00    8.5536198676e-01    1.2500724648e+01    5.8782530125e+01   -3.3000000000e+01   -1.8453986370e-01    3.8816207846e+00   -7.6084701674e+00    4.0998091288e+00    3.6811797781e+00    1.2646302958e+01    1.2478182904e+00    3.6840768406e+00   -7.6129205877e+00    3.8927368150e+00    3.6810348272e+00    1.2646592860e+01    1.2526870671e+00
    8.8000000000e+00    4.2372027471e+02    1.2528161471e+02    3.2773104582e+00    3.6817153875e+00    4.3784189434e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9916350216e+00   -3.3960357307e+00    1.0753621137e+01   -1.0019763317e+01    1.6244377147e+00    7.3996188623e-01    2.3167035312e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.3784189434e+12    4.3784189434e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0123988435e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9916350216e+00   -3.3960357307e+00    0.0000000000e+00    4.8963797588e-17    4.8963797588e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.1032615228e-01    0.0000000000e+00    8.4670206581e-01    1.2491768305e+01    5.8768092512e+01   -3.3000000000e+01   -1.8302823313e-01    3.8822177204e+00   -7.6050100709e+00    4.1039160274e+00    3.6818594586e+00    1.2641029172e+01    1.2496837950e+00    3.6825150213e+00   -7.6144962060e+00    3.8895748351e+00    3.6817132904e+00    1.2641321508e+01    1.2526078598e+00
    8.8000000000e+00    5.6466209126e+02    1.4094181655e+02    3.2683895657e+00    3.6824930379e+00    4.3181882069e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9971566213e+00   -3.3728810883e+00    1.0782025904e+01   -9.9855176799e+00    1.6244781617e+00    7.3996188616e-01    2.3167249714e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.3181882069e+12    4.3181882069e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8239037861e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9971566213e+00   -3.3728810883e+00    0.0000000000e+00    6.1425630802e-17    6.1425630802e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.6907689110e-01    0.0000000000e+00    8.3812982029e-01    1.2482312669e+01    5.8753092394e+01   -3.3000000000e+01   -1.9102002046e-01    3.8829257154e+00   -7.6011189309e+00    4.1085638714e+00    3.6826346750e+00    1.2635018293e+01    1.2520481368e+00    3.6826009770e+00   -7.6112830707e+00    3.8928687853e+00    3.6824925521e+00    1.2635302539e+01    1.2528262007e+00
    8.8000000000e+00    7.1412835566e+02    1.4946626440e+02    3.2592006942e+00    3.6833001318e+00    4.2568950524e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0030302113e+00   -3.3486357399e+00    1.0811875634e+01   -9.9499768275e+00    1.6245293581e+00    7.3996188607e-01    2.3167503878e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.2568950524e+12    4.2568950524e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.6468100112e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0030302113e+00   -3.3486357399e+00    0.0000000000e+00    7.7714527322e-17    7.7714527322e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9186341584e-01    0.0000000000e+00    8.2124481392e-01    1.2469113284e+01    5.8737235566e+01   -3.3000000000e+01   -1.9872359111e-01    3.8829348786e+00   -7.5967383706e+00    4.1129319749e+00    3.6834388819e+00    1.2628815443e+01    1.2406336781e+00    3.6859743588e+00   -7.5994473060e+00    3.9081114893e+00    3.6833011868e+00    1.2629090834e+01    1.2526085063e+00
    8.8000000000e+00    8.7019153134e+02    1.5606317568e+02    3.2500472346e+00    3.6841203372e+00    4.1963896090e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0090743694e+00   -3.3239769031e+00    1.0842317244e+01   -9.9140729854e+00    1.6245859725e+00    7.3996188597e-01    2.3167828338e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180179e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.1963896090e+12    4.1963896090e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4729443933e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0090743694e+00   -3.3239769031e+00    0.0000000000e+00    9.8669357823e-17    9.8669357823e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0009149197e+00    0.0000000000e+00    8.1293030465e-01    1.2459922457e+01    5.8722417135e+01   -3.3000000000e+01   -1.9648427298e-01    3.8831639768e+00   -7.5925242069e+00    4.1173852536e+00    3.6842563908e+00    1.2622603696e+01    1.2428271756e+00    3.6849222170e+00   -7.5992259546e+00    3.9072533877e+00    3.6841183128e+00    1.2622879852e+01    1.2525822035e+00
    8.8000000000e+00    1.0334713114e+03    1.6327978008e+02    3.2409244873e+00    3.6849398108e+00    4.1369043727e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0152556989e+00   -3.2989738848e+00    1.0873246558e+01   -9.8778504788e+00    1.6246473769e+00    7.3996188582e-01    2.3168260985e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000001e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.1369043727e+12    4.1369043727e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.3029354202e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0152556989e+00   -3.2989738848e+00    0.0000000000e+00    1.2531896218e-16    1.2531896218e-16    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0042979307e+00    0.0000000000e+00    7.9655296902e-01    1.2447411579e+01    5.8706065511e+01   -3.3000000000e+01   -2.1293629027e-01    3.8835894938e+00   -7.5884589205e+00    4.1219110709e+00    3.6850733117e+00    1.2616408480e+01    1.2450731017e+00    3.6850551449e+00   -7.5958782140e+00    3.9107291519e+00    3.6849393121e+00    1.2616676480e+01    1.2528091524e+00
    8.8000000000e+00    1.2046016664e+03    1.7113035502e+02    3.2318754448e+00    3.6857674119e+00    4.0784557857e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0215713148e+00   -3.2736090998e+00    1.0904677050e+01   -9.8412589549e+00    1.6247135316e+00    7.3996188563e-01    2.3168838098e-05    2.5597683360e-01    7.1926088199e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088199e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.0784557857e+12    4.0784557857e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.1367241589e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0215713148e+00   -3.2736090998e+00    0.0000000000e+00    1.2903387963e-04    1.2903387963e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0061963408e+00    0.0000000000e+00    7.7211731737e-01    1.2431773883e+01    5.8687969997e+01   -3.3000000000e+01   -2.1941706521e-01    3.8841604103e+00   -7.5844890388e+00    4.1264980240e+00    3.6858984635e+00    1.2610233655e+01    1.2474490089e+00    3.6881557636e+00   -7.5850539058e+00    3.9246886449e+00    3.6857683044e+00    1.2610493974e+01    1.2525320411e+00
    8.8000000000e+00    1.3847240055e+03    1.8012233904e+02    3.2228801739e+00    3.6866025804e+00    4.0209417919e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0280272189e+00   -3.2478093010e+00    1.0936686023e+01   -9.8041499317e+00    1.6247844152e+00    7.3996188456e-01    2.3172054928e-05    2.5597683360e-01    7.1926088199e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440001e-05    1.9232020000e-05    1.7600452000e-05    9.6089920001e-07    0.0000000000e+00    7.3996188644e-01    2.5600000001e-01    7.1926088199e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    4.0209417919e+12    4.0209417919e+12    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.9739568169e+58    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0280272189e+00   -3.2478093010e+00    0.0000000000e+00    1.6700579442e-04    1.6700579442e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0061275970e+00    0.0000000000e+00    7.5561029010e-01    1.2419741153e+01    5.8670844561e+01   -3.3000000000e+01   -2.2539257044e-01    3.8847801191e+00   -7.5806342969e+00    4.1310151597e+00    3.6867312420e+00    1.2604070463e+01    1.2500501588e+00    3.6875554026e+00   -7.5837510009e+00    3.9253639728e+00    3.6866004039e+00    1.2604332139e+01    1.2525146486e+00
