# Z0.004Y0.256O_IN0.0OUTA1.74_F71_M30.0.UNF 
# M=30.0, Z=0.004, Y=0.256, omega_i=0.0 
                MASS                 AGE               Dtime               LOG_L              LOG_TE               RSTAR                CONV               QSCHW                QHEL              QCAROX              LOG_Tc             LOG_RHc              LOG_Pc               PSI_C              G1_AVG                XCEN               XHE3C                YCEN              XC_CEN              XN_CEN              XO_CEN             XNE_CEN             XMG_CEN           XSI28_CEN            XS32_CEN           XAR36_CEN           XCA40_CEN           XTI44_CEN                RATE                Xsup                Ysup               XCsup             XC13sup               XNsup               XOsup             XO18sup              XNEsup              XMGsup          POLRAD_ENV           EQRAD_ENV             OMG_ENV         ANG_VEL_ENV          TANVEL_ENV         TOT_INERTIA          TOT_ANGMOM        TOT_MOM_LOST              R_CONV                RHEL             R_CAROX         INERTIA_HEL          ANGMOM_HEL       INERTIA_CAROX        ANGMOM_CAROX                TMAX              RHTMAX               QTMAX                LNUC                  LX                  LY                  LC              LNEUTR              L_GRAV               L_ACC               Q_CNV            DPTH_CNV         INERTIA_CNV          ANGMOM_CNV             TCNV_YR              T20L10             RH20L10              P20L10             TE20L10              R20L10                MU20             T2_3L10            RH2_3L10             P2_3L10            TE2_3L10             R2_3L10               MU2_3
    3.0000000000e+01    4.8717314927e+01    4.8617314927e+01    4.6116268886e+00    3.6895500369e+00    1.9624844787e+13    4.3153907514e-03    2.8823240548e-03    0.0000000000e+00    0.0000000000e+00    5.9714091753e+00   -4.1534290011e+00    1.0042030056e+01   -1.1693808290e+01    1.5241054463e+00    7.3996188644e-01    2.3166402560e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    1.9624844787e+13    1.9624844787e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2087306137e+60    0.0000000000e+00    0.0000000000e+00    1.1984876615e+01    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9714091753e+00   -4.1534290011e+00    0.0000000000e+00    6.3255379325e-19    6.3255379325e-19    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -1.3777332499e-02    0.0000000000e+00    1.2711783189e-01    1.2922455335e+01    5.9902168725e+01   -3.3000000000e+01   -9.4962580859e-02    3.8497400448e+00   -8.0228752677e+00    3.6523599192e+00    3.6897369705e+00    1.3292432363e+01    1.2513942165e+00    3.6915159464e+00   -8.0637503677e+00    3.4495821222e+00    3.6895508967e+00    1.3292804511e+01    1.2522771321e+00
    3.0000000000e+01    9.7493005591e+01    4.8775690664e+01    4.6113677479e+00    3.6905323275e+00    1.9530442309e+13    4.3153907514e-03    5.4919025542e-04    0.0000000000e+00    0.0000000000e+00    5.9818616337e+00   -4.1134644814e+00    1.0090945582e+01   -1.1637886630e+01    1.5241279005e+00    7.3996188643e-01    2.3166427469e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    1.9530442309e+13    1.9530442309e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.1083612325e+60    0.0000000000e+00    0.0000000000e+00    1.1971590103e+01    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9818616337e+00   -4.1134644814e+00    0.0000000000e+00    9.1668366756e-19    9.1668366756e-19    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3001745604e-01    0.0000000000e+00    1.1915427612e-01    1.2916481349e+01    5.9857931855e+01   -3.3000000000e+01   -1.0456599646e-01    3.8501616513e+00   -8.0247002342e+00    3.6510121930e+00    3.6907171093e+00    1.3290342515e+01    1.2441833817e+00    3.6909469932e+00   -8.0671999350e+00    3.4455350426e+00    3.6905304599e+00    1.3290715814e+01    1.2524711756e+00
    3.0000000000e+01    1.4653371230e+02    4.9040706708e+01    4.6185021644e+00    3.6919599400e+00    1.9562486816e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.9961113382e+00   -4.0600284732e+00    1.0156798857e+01   -1.1564062076e+01    1.5241760219e+00    7.3996188643e-01    2.3166439185e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    1.9562486816e+13    1.9562486816e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.9853394559e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9961113382e+00   -4.0600284732e+00    0.0000000000e+00    1.4853975688e-18    1.4853975688e-18    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    8.6349058131e-01    0.0000000000e+00    1.0927086103e-01    1.2916545751e+01    5.9800964692e+01   -3.3000000000e+01   -9.3903413229e-02    3.8506781504e+00   -8.0317918785e+00    3.6445340362e+00    3.6921429521e+00    1.3291058038e+01    1.2470843257e+00    3.6928887073e+00   -8.0713386799e+00    3.4433482805e+00    3.6919568961e+00    1.3291430150e+01    1.2523385487e+00
    3.0000000000e+01    1.9469635627e+02    4.8162643975e+01    4.6337157080e+00    3.6935666023e+00    1.9761390919e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0117258998e+00   -4.0032027974e+00    1.0227562192e+01   -1.1487147971e+01    1.5242543913e+00    7.3996188642e-01    2.3166473246e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    1.9761390919e+13    1.9761390919e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.8721036621e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0117258998e+00   -4.0032027974e+00    0.0000000000e+00    2.4398113765e-18    2.4398113765e-18    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.5181688197e-01    0.0000000000e+00    9.3816369631e-02    1.2914385954e+01    5.9722447664e+01   -3.3000000000e+01   -8.8835555535e-02    3.8513908157e+00   -8.0439105597e+00    3.6332541067e+00    3.6937494007e+00    1.3295451913e+01    1.2507130334e+00    3.6940773570e+00   -8.0820918307e+00    3.4337924376e+00    3.6935644349e+00    1.3295821844e+01    1.2524134825e+00
    3.0000000000e+01    2.4073296558e+02    4.6036609302e+01    4.6555774516e+00    3.6952661645e+00    2.0107091621e+13    3.6949246459e-04    1.8976236472e-04    0.0000000000e+00    0.0000000000e+00    6.0275565292e+00   -3.9479292095e+00    1.0297381712e+01   -1.1414554750e+01    1.5243503282e+00    7.3996188640e-01    2.3166519982e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.0107091621e+13    2.0107091621e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.7738346521e+60    0.0000000000e+00    0.0000000000e+00    1.1557719190e+01    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0275565292e+00   -3.9479292095e+00    0.0000000000e+00    3.9232897330e-18    3.9232897330e-18    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.8177440365e-01    0.0000000000e+00    7.8811947793e-02    1.2915237868e+01    5.9638263028e+01   -3.3000000000e+01   -6.1450996637e-02    3.8518461833e+00   -8.0604734861e+00    3.6172971246e+00    3.6954493146e+00    1.3302982957e+01    1.2450568286e+00    3.6973933731e+00   -8.0935265291e+00    3.4256943946e+00    3.6952612022e+00    1.3303359181e+01    1.2520983129e+00
    3.0000000000e+01    2.8375687181e+02    4.3023906234e+01    4.6832804480e+00    3.6971968438e+00    2.0574978798e+13    2.1650174241e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0431696357e+00   -3.8961950176e+00    1.0363931146e+01   -1.1349361278e+01    1.5244571019e+00    7.3996188638e-01    2.3166586597e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.0574978798e+13    2.0574978798e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.6832508068e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0431696357e+00   -3.8961950176e+00    0.0000000000e+00    6.0798394061e-18    6.0798394061e-18    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9573678714e-01    0.0000000000e+00    6.4780557085e-02    1.2917362972e+01    5.9538624585e+01   -3.3000000000e+01    1.9792139960e-02    3.8524865428e+00   -8.0809468423e+00    3.5976479448e+00    3.6973814812e+00    1.3312970122e+01    1.2495035718e+00    3.6992773422e+00   -8.1117445227e+00    3.4093788983e+00    3.6971918396e+00    1.3313349405e+01    1.2520624119e+00
    3.0000000000e+01    3.2320411908e+02    3.9447247273e+01    4.7197792119e+00    3.7003525195e+00    2.1148395662e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0575938859e+00   -3.8472126980e+00    1.0426415819e+01   -1.1286399357e+01    1.5245642090e+00    7.3996188634e-01    2.3166698803e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.1148395662e+13    2.1148395662e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.5978735517e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0575938859e+00   -3.8472126980e+00    0.0000000000e+00    8.9634607223e-18    8.9634607223e-18    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0017223924e+00    0.0000000000e+00    5.6843362051e-02    1.2935346704e+01    5.9462601180e+01   -3.3000000000e+01    9.6524667111e-02    3.8536180805e+00   -8.1100425657e+00    3.5700000818e+00    3.7005379966e+00    1.3324906473e+01    1.2456724690e+00    3.7004212446e+00   -8.1402000478e+00    3.3820870066e+00    3.7003518184e+00    1.3325278829e+01    1.2525133084e+00
    3.0000000000e+01    3.5848828926e+02    3.5284170174e+01    4.7524242648e+00    3.7044330115e+00    2.1549587903e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0710739381e+00   -3.8030753765e+00    1.0483441940e+01   -1.1231332766e+01    1.5246461786e+00    7.3996188630e-01    2.3166834274e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.1549587903e+13    2.1549587903e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.5187562448e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0710739381e+00   -3.8030753765e+00    0.0000000000e+00    1.2815290111e-17    1.2815290111e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0038483895e+00    0.0000000000e+00    5.4419947213e-02    1.2958412448e+01    5.9428177964e+01   -3.3000000000e+01    7.4361543610e-02    3.8553471143e+00   -8.1396564695e+00    3.5425176594e+00    3.7046173294e+00    1.3333070334e+01    1.2423945158e+00    3.7073799538e+00   -8.1620999338e+00    3.3671906878e+00    3.7044267837e+00    1.3333451425e+01    1.2517068414e+00
    3.0000000000e+01    3.9060812477e+02    3.2119835512e+01    4.7794349876e+00    3.7087541191e+00    2.1792252160e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0837164556e+00   -3.7627077419e+00    1.0536064702e+01   -1.1182053333e+01    1.5247120329e+00    7.3996188624e-01    2.3167017949e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.1792252160e+13    2.1792252160e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.4457666869e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0837164556e+00   -3.7627077419e+00    0.0000000000e+00    1.6611247892e-05    1.6611247892e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0048272891e+00    0.0000000000e+00    5.3247263820e-02    1.2976602877e+01    5.9404187147e+01   -3.3000000000e+01    3.7185148586e-02    3.8574575621e+00   -8.1675946007e+00    3.5171576782e+00    3.7089364595e+00    1.3337937435e+01    1.2503514960e+00    3.7098919046e+00   -8.1887014567e+00    3.3431341483e+00    3.7087502664e+00    1.3338309821e+01    1.2519101327e+00
    3.0000000000e+01    4.2045503942e+02    2.9846914651e+01    4.8030486002e+00    3.7132336411e+00    2.1935618177e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0957196911e+00   -3.7251084629e+00    1.0585415898e+01   -1.1136941151e+01    1.5247681827e+00    7.3996188595e-01    2.3167883744e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.1935618177e+13    2.1935618177e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.3779118685e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0957196911e+00   -3.7251084629e+00    0.0000000000e+00    2.3496228305e-05    2.3496228305e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0049061634e+00    0.0000000000e+00    5.3247263820e-02    1.2993099864e+01    5.9391459864e+01   -3.3000000000e+01    9.4807295088e-04    3.8595182809e+00   -8.1948708326e+00    3.4924586759e+00    3.7134135187e+00    1.3340790123e+01    1.2444011090e+00    3.7135087830e+00   -8.2140115987e+00    3.3214781196e+00    3.7132317505e+00    1.3341153659e+01    1.2521535952e+00
