# Z0.004Y0.256O_IN0.0OUTA1.74_F71_M35.0.UNF 
# M=35.0, Z=0.004, Y=0.256, omega_i=0.0 
                MASS                 AGE               Dtime               LOG_L              LOG_TE               RSTAR                CONV               QSCHW                QHEL              QCAROX              LOG_Tc             LOG_RHc              LOG_Pc               PSI_C              G1_AVG                XCEN               XHE3C                YCEN              XC_CEN              XN_CEN              XO_CEN             XNE_CEN             XMG_CEN           XSI28_CEN            XS32_CEN           XAR36_CEN           XCA40_CEN           XTI44_CEN                RATE                Xsup                Ysup               XCsup             XC13sup               XNsup               XOsup             XO18sup              XNEsup              XMGsup          POLRAD_ENV           EQRAD_ENV             OMG_ENV         ANG_VEL_ENV          TANVEL_ENV         TOT_INERTIA          TOT_ANGMOM        TOT_MOM_LOST              R_CONV                RHEL             R_CAROX         INERTIA_HEL          ANGMOM_HEL       INERTIA_CAROX        ANGMOM_CAROX                TMAX              RHTMAX               QTMAX                LNUC                  LX                  LY                  LC              LNEUTR              L_GRAV               L_ACC               Q_CNV            DPTH_CNV         INERTIA_CNV          ANGMOM_CNV             TCNV_YR              T20L10             RH20L10              P20L10             TE20L10              R20L10                MU20             T2_3L10            RH2_3L10             P2_3L10            TE2_3L10             R2_3L10               MU2_3
    3.5000000000e+01    3.6798270232e+01    3.6698270232e+01    4.7886482312e+00    3.6937609397e+00    2.3599081290e+13    4.4366860096e-02    3.0063190783e-02    0.0000000000e+00    0.0000000000e+00    5.9867399815e+00   -4.2001944068e+00    1.0028435691e+01   -1.1854431287e+01    1.5113475262e+00    7.3996188644e-01    2.3166402560e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.3599081290e+13    2.3599081290e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.0784605579e+60    0.0000000000e+00    0.0000000000e+00    1.2372869808e+01    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9867399815e+00   -4.2001944068e+00    0.0000000000e+00    6.7852191587e-19    6.7852191587e-19    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.8224437977e-02    0.0000000000e+00    8.4134578209e-02    1.2982387850e+01    5.9894263294e+01   -3.3000000000e+01    2.6482142700e-02    3.8502090344e+00   -8.0966256150e+00    3.5795445630e+00    3.6939447207e+00    1.3372527534e+01    1.2448325013e+00    3.6958371075e+00   -8.1300706372e+00    3.3876140271e+00    3.6937560269e+00    1.3372904922e+01    1.2521326402e+00
    3.5000000000e+01    7.3525383859e+01    3.6727113628e+01    4.7912418664e+00    3.6947414604e+00    2.3563015687e+13    1.5545427852e-02    5.7463978314e-03    0.0000000000e+00    0.0000000000e+00    5.9965104799e+00   -4.1643035148e+00    1.0072728830e+01   -1.1805537217e+01    1.5113869068e+00    7.3996188644e-01    2.3166417602e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.3563015687e+13    2.3563015687e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.9595838221e+60    0.0000000000e+00    0.0000000000e+00    1.2200976431e+01    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    5.9965104799e+00   -4.1643035148e+00    0.0000000000e+00    9.4105866377e-19    9.4105866377e-19    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0663669906e-01    0.0000000000e+00    7.8811947793e-02    1.2978176755e+01    5.9848818311e+01   -3.3000000000e+01    4.0477906934e-02    3.8506532602e+00   -8.1002272537e+00    3.5764582506e+00    3.6949239002e+00    1.3371865993e+01    1.2465254815e+00    3.6955048085e+00   -8.1347723377e+00    3.3825802446e+00    3.6947386480e+00    1.3372236497e+01    1.2523309861e+00
    3.5000000000e+01    1.1008969428e+02    3.6564310425e+01    4.8045471385e+00    3.6966405088e+00    2.3718401237e+13    2.1650174241e-03    1.0880898317e-03    0.0000000000e+00    0.0000000000e+00    6.0099474952e+00   -4.1158900721e+00    1.0132918917e+01   -1.1740470428e+01    1.5114538554e+00    7.3996188643e-01    2.3166432232e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.3718401237e+13    2.3718401237e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.8206675439e+60    0.0000000000e+00    0.0000000000e+00    1.1893602279e+01    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0099474952e+00   -4.1158900721e+00    0.0000000000e+00    1.4361000120e-18    1.4361000120e-18    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    8.4332429655e-01    0.0000000000e+00    7.2235183414e-02    1.2981705646e+01    5.9797498950e+01   -3.3000000000e+01    7.8034785175e-02    3.8515634169e+00   -8.1122848910e+00    3.5654702736e+00    3.6968219782e+00    1.3374722473e+01    1.2505747367e+00    3.6972685329e+00   -8.1448734479e+00    3.3742555110e+00    3.6966379615e+00    1.3375090506e+01    1.2523344410e+00
    3.5000000000e+01    1.4531847206e+02    3.5228777775e+01    4.8289609739e+00    3.6998696058e+00    2.4034447073e+13    8.2052617402e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0247647341e+00   -4.0646991435e+00    1.0197564055e+01   -1.1673778768e+01    1.5115348698e+00    7.3996188642e-01    2.3166462401e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.4034447073e+13    2.4034447073e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.6757802427e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0247647341e+00   -4.0646991435e+00    0.0000000000e+00    2.2130946545e-18    2.2130946545e-18    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.3853245401e-01    0.0000000000e+00    6.9155565865e-02    1.3000270070e+01    5.9764777141e+01   -3.3000000000e+01    7.9144666209e-02    3.8528156541e+00   -8.1342175287e+00    3.5450848258e+00    3.7000495166e+00    1.3380474314e+01    1.2463818284e+00    3.7012473597e+00   -8.1623144964e+00    3.3608419438e+00    3.6998701402e+00    1.3380833066e+01    1.2519594265e+00
    3.5000000000e+01    1.7818357651e+02    3.2865104450e+01    4.8555843362e+00    3.7040154940e+00    2.4313867192e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0393807094e+00   -4.0141152196e+00    1.0261418478e+01   -1.1607790246e+01    1.5116114080e+00    7.3996188641e-01    2.3166505595e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.4313867192e+13    2.4313867192e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.5362804818e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0393807094e+00   -4.0141152196e+00    0.0000000000e+00    3.3697770652e-18    3.3697770652e-18    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.8193897800e-01    0.0000000000e+00    6.7665347889e-02    1.3020078113e+01    5.9741722634e+01   -3.3000000000e+01    5.6186561598e-02    3.8546727662e+00   -8.1604711771e+00    3.5210904856e+00    3.7041931633e+00    1.3385498701e+01    1.2428554753e+00    3.7043450910e+00   -8.1860148153e+00    3.3402468544e+00    3.7040136175e+00    1.3385857793e+01    1.2523072791e+00
    3.5000000000e+01    2.0873924220e+02    3.0555665690e+01    4.8816391674e+00    3.7085911406e+00    2.4531842209e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0536027740e+00   -3.9664125786e+00    1.0322348618e+01   -1.1547075767e+01    1.5116824307e+00    7.3996188639e-01    2.3166560886e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.4531842209e+13    2.4531842209e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.4063377144e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0536027740e+00   -3.9664125786e+00    0.0000000000e+00    5.0290916464e-18    5.0290916464e-18    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9786521576e-01    0.0000000000e+00    6.7665347889e-02    1.3039771373e+01    5.9728911926e+01   -3.3000000000e+01    3.5419492535e-02    3.8569810020e+00   -8.1884106142e+00    3.4959544048e+00    3.7087664307e+00    1.3389379582e+01    1.2513883094e+00    3.7085996140e+00   -8.2105822460e+00    3.3199718794e+00    3.7085909236e+00    1.3389730596e+01    1.2525074114e+00
    3.5000000000e+01    2.3725998263e+02    2.8520740429e+01    4.9066600633e+00    3.7135073551e+00    2.4683581899e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0672322939e+00   -3.9216170377e+00    1.0380008295e+01   -1.1491010086e+01    1.5117485669e+00    7.3996188636e-01    2.3166641640e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.4683581899e+13    2.4683581899e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2861350994e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0672322939e+00   -3.9216170377e+00    0.0000000000e+00    7.3412113414e-18    7.3412113414e-18    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0024601909e+00    0.0000000000e+00    6.4780557085e-02    1.3049309498e+01    5.9695241021e+01   -3.3000000000e+01    2.7874457381e-03    3.8592337379e+00   -8.2181853170e+00    3.4690103019e+00    3.7136798083e+00    1.3392063275e+01    1.2461914086e+00    3.7136688889e+00   -8.2368226511e+00    3.2988498555e+00    3.7135059619e+00    1.3392410968e+01    1.2522300419e+00
    3.5000000000e+01    2.6401848982e+02    2.6758507192e+01    4.9305633273e+00    3.7184413411e+00    2.4802293446e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0802856618e+00   -3.8794688145e+00    1.0434627955e+01   -1.1439051440e+01    1.5118105490e+00    7.3996188632e-01    2.3166756080e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.4802293446e+13    2.4802293446e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.1745982596e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0802856618e+00   -3.8794688145e+00    0.0000000000e+00    1.0500051504e-17    1.0500051504e-17    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0041541020e+00    0.0000000000e+00    6.4780557085e-02    1.3063742192e+01    5.9682277532e+01   -3.3000000000e+01   -2.2145506120e-02    3.8617982833e+00   -8.2490629726e+00    3.4413639031e+00    3.7186117403e+00    1.3394151043e+01    1.2387609421e+00    3.7198871258e+00   -8.2637989248e+00    3.2781569123e+00    3.7184370768e+00    1.3394500370e+01    1.2514632512e+00
    3.5000000000e+01    2.8922280822e+02    2.5204318403e+01    4.9528014501e+00    3.7231437684e+00    2.4900384212e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0927966301e+00   -3.8397143959e+00    1.0486463785e+01   -1.1390729951e+01    1.5118680766e+00    7.3996188627e-01    2.3166914624e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.4900384212e+13    2.4900384212e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0708657529e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.0927966301e+00   -3.8397143959e+00    0.0000000000e+00    1.3910956113e-05    1.3910956113e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0050533107e+00    0.0000000000e+00    6.3384615205e-02    1.3073677913e+01    5.9658682204e+01   -3.3000000000e+01   -4.6091543285e-02    3.8643219731e+00   -8.2803408206e+00    3.4133502150e+00    3.7233125535e+00    1.3395868478e+01    1.2449434236e+00    3.7272048383e+00   -8.2910762324e+00    3.2582741622e+00    3.7231362871e+00    1.3396221011e+01    1.2522552332e+00
    3.5000000000e+01    3.1307468889e+02    2.3851880661e+01    4.9739318830e+00    3.7275645939e+00    2.4999401623e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.1048064954e+00   -3.8020856679e+00    1.0535794053e+01   -1.1345573589e+01    1.5119212653e+00    7.3996188603e-01    2.3167643113e-05    2.5597683360e-01    7.1926088198e-04    1.9404596159e-04    1.7598808534e-03    4.0388508335e-04    1.7717828000e-04    1.9099296000e-04    8.8870440000e-05    1.9232020000e-05    1.7600452000e-05    9.6089920000e-07    0.0000000000e+00    7.3996188644e-01    2.5600000000e-01    7.1926088198e-04    8.7159180180e-06    1.9404596159e-04    1.7598808534e-03    3.9691745865e-06    4.0388508335e-04    1.7717828000e-04    2.4999401623e+13    2.4999401623e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.9739571203e+60    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    6.1048064954e+00   -3.8020856679e+00    0.0000000000e+00    1.9729371132e-05    1.9729371132e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0051047328e+00    0.0000000000e+00    6.2018754166e-02    1.3083343833e+01    5.9634774431e+01   -3.3000000000e+01   -6.2615275770e-02    3.8670400415e+00   -8.3116706873e+00    3.3855588145e+00    3.7277330811e+00    1.3397592639e+01    1.2319474505e+00    3.7281723969e+00   -8.3235686241e+00    3.2267976582e+00    3.7275617211e+00    1.3397935359e+01    1.2513889609e+00
