# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed May  6 22:05:35 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.06 0.69525 9.47712 0.4105384350 2.1327784052    0.410 -1.826  3.4941  4.805    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-15      0.00 5.839e-01 3.561e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.334 14.556 13.386 12.006 10.680 9.080 7.388 6.788 6.510
0.06 0.69525 9.47712 0.4500000179 2.1822809362    0.450 -1.711  3.5055  4.776    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.047 14.028 12.889 11.538 10.267 8.727 7.126 6.510 6.247
0.06 0.69525 9.47712 0.4919825792 2.2291020986    0.492 -1.584  3.5197  4.744    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 8.729 13.467 12.339 11.004 9.796 8.337 6.846 6.206 5.958
0.06 0.69525 9.47712 0.5042074323 2.2417498296    0.504 -1.547  3.5238  4.735    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-15      0.00 5.850e-01 3.552e-01 1.077e-02 2.904e-03 2.634e-02 -1.000 5.986e-02 8.637 13.315 12.186 10.861 9.670 8.227 6.764 6.117 5.873
0.06 0.69525 9.47712 0.5409583449 2.2760282350    0.541 -1.433  3.5370  4.704    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.8e-15      0.00 5.914e-01 3.497e-01 1.060e-02 2.860e-03 2.593e-02 -1.000 5.893e-02 8.353 12.861 11.715 10.419 9.281 7.887 6.510 5.843 5.612
0.06 0.69525 9.47712 0.5500000715 2.2836583126    0.550 -1.407  3.5401  4.697    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-15      0.00 5.923e-01 3.489e-01 1.058e-02 2.854e-03 2.588e-02 -1.000 5.880e-02 8.287 12.759 11.607 10.317 9.191 7.809 6.452 5.779 5.552
0.06 0.69525 9.47712 0.5520780683 2.2853713113    0.552 -1.400  3.5411  4.696    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-15      0.00 5.923e-01 3.489e-01 1.057e-02 2.853e-03 2.587e-02 -1.000 5.879e-02 8.270 12.732 11.577 10.288 9.165 7.788 6.437 5.764 5.538
0.06 0.69525 9.47712 0.5836384892 2.3096734786    0.583 -1.300  3.5557  4.679    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-15      0.00 5.931e-01 3.482e-01 1.056e-02 2.848e-03 2.583e-02 -1.000 5.870e-02 8.020 12.339 11.129 9.846 8.781 7.480 6.225 5.532 5.322
0.06 0.69525 9.47712 0.6000000238 2.3211213258    0.600 -1.250  3.5631  4.670    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-15      0.00 5.935e-01 3.479e-01 1.055e-02 2.845e-03 2.581e-02 -1.000 5.863e-02 7.894 12.151 10.904 9.615 8.579 7.327 6.121 5.420 5.218
0.06 0.69525 9.47712 0.6499999762 2.3520353107    0.650 -1.091  3.5902  4.654    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-15      0.00 5.946e-01 3.469e-01 1.052e-02 2.838e-03 2.574e-02 -1.000 5.854e-02 7.497 11.536 10.142 8.832 7.886 6.842 5.799 5.088 4.918
0.06 0.69525 9.47712 0.6545556784 2.3545832949    0.655 -1.076  3.5927  4.653    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.14e-15      0.00 5.947e-01 3.468e-01 1.052e-02 2.838e-03 2.574e-02 -1.000 5.852e-02 7.461 11.479 10.073 8.764 7.824 6.800 5.770 5.060 4.893
0.06 0.69525 9.47712 0.7000000477 2.3779267258    0.700 -0.937  3.6171  4.641    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.29e-15      0.00 5.957e-01 3.459e-01 1.049e-02 2.831e-03 2.568e-02 -1.000 5.836e-02 7.114 10.914 9.416 8.122 7.242 6.406 5.488 4.797 4.659
0.06 0.69525 9.47712 0.7240358591 2.3889197168    0.724 -0.859  3.6341  4.645    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -9.72e-15      0.00 5.962e-01 3.455e-01 1.041e-02 2.826e-03 2.565e-02 -1.000 5.831e-02 6.917 10.508 9.011 7.746 6.903 6.191 5.339 4.669 4.551
0.06 0.69525 9.47712 0.7500000000 2.3998889087    0.750 -0.776  3.6518  4.649    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-14      0.00 5.965e-01 3.452e-01 1.033e-02 2.822e-03 2.564e-02 -1.000 5.829e-02 6.711 9.994 8.581 7.369 6.569 5.971 5.186 4.557 4.454
0.06 0.69525 9.47712 0.7816167474 2.4121211154    0.781 -0.695  3.6629  4.629    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-14      0.00 5.975e-01 3.444e-01 1.031e-02 2.816e-03 2.558e-02 -1.000 5.813e-02 6.507 9.551 8.232 7.067 6.303 5.758 5.015 4.421 4.324
0.06 0.69525 9.47712 0.7956522107 2.4171943591    0.795 -0.659  3.6678  4.621    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-14      0.00 5.980e-01 3.440e-01 1.030e-02 2.813e-03 2.555e-02 -1.000 5.805e-02 6.418 9.356 8.081 6.938 6.192 5.666 4.941 4.362 4.268
0.06 0.69525 9.47712 0.8210839033 2.4258807609    0.821 -0.594  3.6768  4.606    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-14      0.00 5.989e-01 3.432e-01 1.028e-02 2.807e-03 2.550e-02 -1.000 5.793e-02 6.255 8.991 7.805 6.706 5.995 5.499 4.806 4.257 4.167
0.06 0.69525 9.47712 0.8413043618 2.4323579464    0.841 -0.543  3.6839  4.594    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-14      0.00 5.996e-01 3.426e-01 1.026e-02 2.802e-03 2.545e-02 -1.000 5.785e-02 6.128 8.711 7.595 6.530 5.845 5.369 4.701 4.174 4.088
0.06 0.69525 9.47712 0.8647686243 2.4394392800    0.864 -0.484  3.6919  4.579    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-14      0.00 6.005e-01 3.417e-01 1.024e-02 2.796e-03 2.540e-02 -1.000 5.776e-02 5.981 8.395 7.358 6.330 5.676 5.220 4.580 4.076 3.994
0.06 0.69525 9.47712 0.8869565725 2.4457406105    0.886 -0.430  3.6993  4.564    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-14      0.00 6.014e-01 3.410e-01 1.022e-02 2.791e-03 2.535e-02 -1.000 5.764e-02 5.844 8.103 7.143 6.148 5.522 5.083 4.468 3.987 3.908
0.06 0.69525 9.47712 0.9039637446 2.4503305289    0.903 -0.388  3.7047  4.553    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-14      0.00 6.022e-01 3.403e-01 1.020e-02 2.785e-03 2.530e-02 -1.000 5.753e-02 5.740 7.890 6.985 6.014 5.407 4.979 4.382 3.916 3.840
0.06 0.69525 9.47712 0.9326086640 2.4576278163    0.932 -0.319  3.7136  4.532    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.38e-14      0.00 6.035e-01 3.392e-01 1.017e-02 2.776e-03 2.522e-02 -1.000 5.733e-02 5.567 7.545 6.728 5.795 5.219 4.808 4.240 3.799 3.727
0.06 0.69525 9.47712 0.9387562871 2.4591273193    0.938 -0.304  3.7154  4.528    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-14      0.00 6.039e-01 3.389e-01 1.016e-02 2.774e-03 2.520e-02 -1.000 5.728e-02 5.530 7.475 6.675 5.749 5.179 4.772 4.210 3.773 3.702
0.06 0.69525 9.47712 0.9683074355 2.4660307511    0.968 -0.234  3.7239  4.505    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-14      0.00 6.055e-01 3.374e-01 1.012e-02 2.764e-03 2.511e-02 -1.000 5.710e-02 5.354 7.146 6.427 5.535 4.992 4.599 4.065 3.650 3.584
0.06 0.69525 9.47712 0.9782608747 2.4682482635    0.978 -0.210  3.7266  4.497    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.41e-14      0.00 6.060e-01 3.370e-01 1.010e-02 2.760e-03 2.508e-02 -1.000 5.703e-02 5.296 7.039 6.347 5.465 4.930 4.542 4.017 3.609 3.544
0.06 0.69525 9.47712 1.0007883310 2.4730803189    1.000 -0.158  3.7324  4.477    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.95e-14      0.00 6.076e-01 3.356e-01 1.007e-02 2.750e-03 2.499e-02 -1.000 5.681e-02 5.164 6.807 6.169 5.310 4.792 4.415 3.907 3.515 3.452
0.06 0.69525 9.47712 1.0239129066 2.4777869913    1.023 -0.105  3.7381  4.457    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.55e-14      0.00 6.092e-01 3.342e-01 1.003e-02 2.739e-03 2.489e-02 -1.000 5.656e-02 5.032 6.580 5.992 5.157 4.655 4.287 3.797 3.419 3.359
0.06 0.69525 9.47712 1.0546790361 2.4836825193    1.054 -0.036  3.7447  4.428    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.32e-14      0.00 6.114e-01 3.323e-01 9.981e-03 2.726e-03 2.478e-02 -1.000 5.631e-02 4.860 6.295 5.771 4.961 4.479 4.122 3.652 3.289 3.233
