# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Mon May 11 23:26:08 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.30103 0.0900000036 1.0816895926    0.090 -3.422  3.3624  5.216    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-17      0.00 7.090e-01 2.757e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 13.326 22.600 19.978 18.141 15.988 13.738 11.235 10.620 10.331
0.0152 0.01508 9.30103 0.1000000015 1.1711064122    0.100 -3.242  3.3880  5.184    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-17      0.00 7.089e-01 2.758e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.875 22.088 19.500 17.672 15.531 13.286 10.785 10.171 9.878
0.0152 0.01508 9.30103 0.1002330631 1.1730503091    0.100 -3.238  3.3885  5.183    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.88e-17      0.00 7.089e-01 2.758e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.866 22.078 19.491 17.664 15.522 13.278 10.777 10.163 9.870
0.0152 0.01508 9.30103 0.1200000122 1.3193155232    0.120 -2.978  3.4227  5.138    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-16      0.00 7.087e-01 2.760e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.214 21.038 18.594 16.799 14.740 12.550 10.139 9.526 9.227
0.0152 0.01508 9.30103 0.1303722411 1.3840715935    0.130 -2.879  3.4336  5.118    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-16      0.00 7.087e-01 2.761e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.967 20.165 17.919 16.170 14.248 12.153 9.919 9.304 9.003
0.0152 0.01508 9.30103 0.1400000006 1.4384526719    0.140 -2.794  3.4430  5.102    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-16      0.00 7.086e-01 2.761e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.755 19.485 17.374 15.666 13.847 11.828 9.728 9.112 8.812
0.0152 0.01508 9.30103 0.1599999964 1.5372931554    0.160 -2.653  3.4565  5.073    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-16      0.00 7.085e-01 2.763e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.403 18.481 16.557 14.897 13.224 11.325 9.408 8.791 8.494
0.0152 0.01508 9.30103 0.1858222783 1.6434368661    0.186 -2.509  3.4691  5.044    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-16      0.00 7.083e-01 2.764e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.042 17.573 15.799 14.180 12.632 10.845 9.077 8.459 8.167
0.0152 0.01508 9.30103 0.2000000030 1.6938790862    0.200 -2.438  3.4753  5.030    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.14e-16      0.00 7.082e-01 2.765e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.864 17.151 15.441 13.840 12.349 10.616 8.915 8.295 8.007
0.0152 0.01508 9.30103 0.2500000000 1.8403257998    0.250 -2.235  3.4917  4.990    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-16      0.00 7.080e-01 2.768e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.357 16.052 14.490 12.922 11.565 9.988 8.449 7.827 7.549
