# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Apr 30 04:20:23 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 6.69897 0.5000000000 2.2374541529    0.500 -0.783  3.5312  3.997    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.97e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.728 11.338 10.087 8.741 7.616 6.245 4.909 4.209 3.971
0.0152 0.01508 6.69897 0.5201604366 2.2573139926    0.520 -0.755  3.5360  4.005    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.657 11.217 9.948 8.603 7.498 6.157 4.852 4.143 3.911
0.0152 0.01508 6.69897 0.5429542661 2.2777376878    0.543 -0.726  3.5406  4.013    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.585 11.097 9.811 8.467 7.381 6.069 4.792 4.076 3.850
0.0152 0.01508 6.69897 0.5500000119 2.2836582633    0.550 -0.717  3.5419  4.015    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.562 11.061 9.770 8.426 7.345 6.042 4.773 4.055 3.830
0.0152 0.01508 6.69897 0.5690830946 2.2988505669    0.569 -0.691  3.5466  4.022    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.497 10.952 9.641 8.297 7.233 5.962 4.721 3.995 3.776
0.0152 0.01508 6.69897 0.5967580676 2.3189102927    0.596 -0.656  3.5526  4.032    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.5e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.411 10.812 9.476 8.130 7.088 5.858 4.650 3.916 3.704
0.0152 0.01508 6.69897 0.6000000238 2.3211213258    0.600 -0.653  3.5532  4.033    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.402 10.798 9.459 8.113 7.072 5.847 4.643 3.908 3.697
0.0152 0.01508 6.69897 0.6076534986 2.3262335750    0.607 -0.643  3.5550  4.037    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.378 10.758 9.411 8.064 7.030 5.819 4.624 3.886 3.678
0.0152 0.01508 6.69897 0.6351088881 2.3434127335    0.635 -0.609  3.5613  4.047    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.292 10.619 9.243 7.894 6.881 5.716 4.556 3.810 3.610
0.0152 0.01508 6.69897 0.6499999762 2.3520353107    0.650 -0.592  3.5644  4.052    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.8e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.250 10.551 9.161 7.811 6.807 5.666 4.523 3.772 3.577
0.0152 0.01508 6.69897 0.6560071111 2.3553865311    0.656 -0.585  3.5657  4.055    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.83e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.232 10.521 9.124 7.774 6.774 5.645 4.508 3.756 3.563
0.0152 0.01508 6.69897 0.6845991611 2.3704145278    0.685 -0.549  3.5723  4.063    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.03e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.142 10.374 8.948 7.596 6.617 5.540 4.437 3.678 3.494
0.0152 0.01508 6.69897 0.7000000477 2.3779267258    0.700 -0.531  3.5756  4.068    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.097 10.298 8.859 7.507 6.538 5.488 4.401 3.640 3.460
0.0152 0.01508 6.69897 0.7191466689 2.3867519975    0.719 -0.479  3.5926  4.096    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.46e-14      0.00 7.092e-01 2.755e-01 2.732e-03 7.405e-04 6.719e-03 -1.000 1.527e-02 5.966 10.001 8.504 7.168 6.245 5.325 4.315 3.552 3.395
0.0152 0.01508 6.69897 0.7500000000 2.3998889087    0.750 -0.393  3.6201  4.139    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.07e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.753 9.433 7.923 6.654 5.801 5.073 4.169 3.437 3.313
0.0152 0.01508 6.69897 0.7660601735 2.4062475275    0.766 -0.379  3.6220  4.141    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.17e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.717 9.367 7.863 6.601 5.752 5.035 4.138 3.409 3.288
0.0152 0.01508 6.69897 0.8000000119 2.4187244405    0.800 -0.347  3.6261  4.145    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.41e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.639 9.223 7.732 6.483 5.646 4.953 4.070 3.348 3.231
0.0152 0.01508 6.69897 0.8174034357 2.4246620930    0.817 -0.333  3.6280  4.147    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.52e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.602 9.155 7.670 6.428 5.596 4.914 4.038 3.320 3.206
0.0152 0.01508 6.69897 0.8500000238 2.4350346840    0.850 -0.303  3.6318  4.149    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.78e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.528 9.014 7.546 6.318 5.496 4.837 3.973 3.263 3.152
0.0152 0.01508 6.69897 0.8612710834 2.4384118625    0.861 -0.293  3.6330  4.150    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.87e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.504 8.965 7.505 6.283 5.464 4.811 3.953 3.245 3.135
0.0152 0.01508 6.69897 0.9000000358 2.4492786175    0.899 -0.259  3.6374  4.153    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -6.2e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.418 8.793 7.362 6.156 5.351 4.722 3.879 3.180 3.074
0.0152 0.01508 6.69897 0.9047187567 2.4505296967    0.904 -0.255  3.6379  4.153    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.23e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.409 8.774 7.346 6.142 5.338 4.712 3.871 3.173 3.068
0.0152 0.01508 6.69897 0.9500000477 2.4618122009    0.950 -0.217  3.6429  4.156    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.61e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.313 8.570 7.183 6.001 5.213 4.613 3.789 3.104 3.003
0.0152 0.01508 6.69897 1.0000000000 2.4729154477    1.000 -0.173  3.6486  4.158    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.12e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.203 8.328 6.997 5.841 5.072 4.498 3.695 3.026 2.930
0.0152 0.01508 6.69897 1.0499999523 2.4828114860    1.050 -0.129  3.6544  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.16e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.091 8.072 6.807 5.678 4.932 4.380 3.599 2.951 2.858
0.0152 0.01508 6.69897 1.1000000238 2.4916801480    1.099 -0.085  3.6604  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.14e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.982 7.814 6.617 5.518 4.795 4.265 3.507 2.879 2.789
0.0152 0.01508 6.69897 1.1423280239 2.4984943377    1.142 -0.048  3.6655  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.889 7.601 6.462 5.387 4.684 4.169 3.429 2.818 2.732
0.0152 0.01508 6.69897 1.1499999762 2.4996678137    1.149 -0.041  3.6664  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.872 7.561 6.432 5.362 4.664 4.151 3.415 2.807 2.721
0.0152 0.01508 6.69897 1.1891906261 2.5053916146    1.189 -0.006  3.6712  4.156    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -7e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.786 7.362 6.287 5.240 4.561 4.062 3.343 2.751 2.667
0.0152 0.01508 6.69897 1.2000000477 2.5068948796    1.200  0.003  3.6725  4.156    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.99e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.761 7.306 6.247 5.206 4.532 4.036 3.322 2.735 2.652
0.0152 0.01508 6.69897 1.2412716150 2.5123586151    1.241  0.035  3.6772  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.76e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.682 7.119 6.113 5.095 4.439 3.955 3.258 2.686 2.606
0.0152 0.01508 6.69897 1.2500000000 2.5134610955    1.250  0.044  3.6783  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.75e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.661 7.072 6.079 5.066 4.415 3.933 3.240 2.672 2.593
0.0152 0.01508 6.69897 1.2999999523 2.5194498592    1.300  0.095  3.6850  4.149    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.68e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.532 6.800 5.877 4.894 4.268 3.802 3.132 2.586 2.509
0.0152 0.01508 6.69897 1.3175501823 2.5214284123    1.318  0.108  3.6869  4.149    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.51e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.500 6.728 5.825 4.850 4.231 3.769 3.106 2.565 2.490
0.0152 0.01508 6.69897 1.3500001431 2.5249313723    1.350  0.137  3.6909  4.147    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.32e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.428 6.574 5.712 4.754 4.150 3.696 3.047 2.518 2.445
0.0152 0.01508 6.69897 1.4000000954 2.5299650415    1.400  0.184  3.6971  4.141    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.311 6.329 5.533 4.602 4.020 3.580 2.952 2.442 2.371
0.0152 0.01508 6.69897 1.4425041676 2.5339300081    1.443  0.221  3.7022  4.137    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.48e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.218 6.136 5.393 4.482 3.918 3.487 2.876 2.382 2.314
0.0152 0.01508 6.69897 1.4500000477 2.5346015836    1.450  0.229  3.7032  4.135    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.43e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.198 6.095 5.363 4.457 3.896 3.467 2.860 2.368 2.300
0.0152 0.01508 6.69897 1.5000000000 2.5388844597    1.500  0.282  3.7100  4.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.064 5.831 5.169 4.290 3.751 3.335 2.750 2.278 2.213
0.0152 0.01508 6.69897 1.5499999523 2.5428511323    1.550  0.335  3.7166  4.112    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.12e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.932 5.580 4.983 4.130 3.610 3.206 2.642 2.189 2.127
0.0152 0.01508 6.69897 1.5915669203 2.5459315297    1.591  0.382  3.7223  4.099    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.816 5.365 4.822 3.991 3.488 3.093 2.547 2.110 2.050
0.0152 0.01508 6.69897 1.6000000238 2.5465340628    1.600  0.392  3.7235  4.096    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.790 5.319 4.787 3.961 3.461 3.068 2.527 2.092 2.033
0.0152 0.01508 6.69897 1.6480680704 2.5498334839    1.647  0.447  3.7300  4.080    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.654 5.072 4.600 3.800 3.318 2.936 2.415 1.998 1.942
