# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Tue May 12 07:14:43 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.013 -0.05655 9.60206 0.0900000036 1.0816895926    0.090 -3.413  3.3677  5.228    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.94e-17      0.00 7.147e-01 2.721e-01 2.359e-03 6.364e-04 5.772e-03 -1.000 1.312e-02 13.302 22.690 19.988 18.129 15.944 13.681 11.211 10.597 10.319
0.013 -0.05655 9.60206 0.1000000015 1.1711064122    0.100 -3.225  3.3946  5.194    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.99e-17      0.00 7.146e-01 2.723e-01 2.359e-03 6.364e-04 5.772e-03 -1.000 1.312e-02 12.834 22.157 19.491 17.642 15.470 13.212 10.744 10.131 9.848
0.013 -0.05655 9.60206 0.1169947237 1.2991801632    0.117 -2.994  3.4252  5.153    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.88e-17      0.00 7.142e-01 2.726e-01 2.359e-03 6.364e-04 5.772e-03 -1.000 1.312e-02 12.256 21.057 18.575 16.764 14.707 12.526 10.187 9.573 9.283
0.013 -0.05655 9.60206 0.1200000048 1.3193154741    0.120 -2.957  3.4301  5.146    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-16      0.00 7.142e-01 2.727e-01 2.359e-03 6.364e-04 5.772e-03 -1.000 1.312e-02 12.162 20.666 18.281 16.489 14.498 12.363 10.106 9.491 9.199
0.013 -0.05655 9.60206 0.1400000006 1.4384526719    0.140 -2.776  3.4493  5.109    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-16      0.00 7.139e-01 2.730e-01 2.359e-03 6.364e-04 5.772e-03 -1.000 1.312e-02 11.710 19.249 17.145 15.437 13.662 11.686 9.699 9.080 8.788
0.013 -0.05655 9.60206 0.1460149735 1.4700189035    0.146 -2.731  3.4536  5.100    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-16      0.00 7.138e-01 2.731e-01 2.359e-03 6.364e-04 5.772e-03 -1.000 1.312e-02 11.599 18.929 16.886 15.191 13.465 11.530 9.599 8.979 8.687
0.013 -0.05655 9.60206 0.1599999964 1.5372931554    0.160 -2.635  3.4628  5.080    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-16      0.00 7.136e-01 2.733e-01 2.359e-03 6.364e-04 5.772e-03 -1.000 1.312e-02 11.356 18.253 16.335 14.668 13.042 11.195 9.380 8.759 8.469
0.013 -0.05655 9.60206 0.2000000030 1.6938790862    0.200 -2.418  3.4816  5.035    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-16      0.00 7.131e-01 2.738e-01 2.359e-03 6.364e-04 5.772e-03 -1.000 1.312e-02 10.815 16.940 15.230 13.618 12.173 10.498 8.885 8.262 7.980
0.013 -0.05655 9.60206 0.2500000000 1.8403257998    0.250 -2.214  3.4975  4.992    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-16      0.00 7.126e-01 2.743e-01 2.359e-03 6.364e-04 5.772e-03 -1.000 1.312e-02 10.304 15.874 14.304 12.729 11.409 9.885 8.414 7.790 7.518
0.013 -0.05655 9.60206 0.3000000119 1.9529139769    0.300 -2.054  3.5080  4.953    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-16      0.00 7.123e-01 2.746e-01 2.359e-03 6.364e-04 5.772e-03 -1.000 1.312e-02 9.906 15.163 13.668 12.126 10.875 9.433 8.040 7.413 7.149
